0:note,1:octave,2:duration (s),3:principal value,4:absolute value,5:canonical duration (s),6:canonical time value label,7:weight
F,5,0.24843750000002274,5,65,0.33263598326362875,10,1.0
A,4,0.24843750000002274,9,57,0.33263598326362875,10,1.0
C,5,1.4984375000000227,0,60,2.0062761506276456,2,1.0
B,4,0.7484375000000227,11,59,1.0020920502092354,5,1.0
E,6,1.1234375000000227,4,76,1.5041841004184404,3,1.0
C,6,0.37343750000002274,0,72,0.5000000000000304,8,1.0
A,5,0.24843750000002274,9,69,0.33263598326362875,10,1.0
F,5,0.24843750000002274,5,65,0.33263598326362875,10,1.0
A,4,0.24843750000002274,9,57,0.33263598326362875,10,1.0
C,5,1.4984375000000227,0,60,2.0062761506276456,2,1.0
B,4,0.7484375000000227,11,59,1.0020920502092354,5,1.0
C,7,0.7484375000000227,0,84,1.0020920502092354,5,1.0
C,7,0.24843750000002274,0,84,0.33263598326362875,10,1.0
A,6,0.24843750000002274,9,81,0.33263598326362875,10,1.0
F,6,0.24843750000002274,5,77,0.33263598326362875,10,1.0
C,6,0.24843750000002274,0,72,0.33263598326362875,10,1.0
A,5,0.24843750000002274,9,69,0.33263598326362875,10,1.0
A,4,0.24843750000002274,9,57,0.33263598326362875,10,1.0
A#,4,1.4984375000000227,10,58,2.0062761506276456,2,1.0
G#,4,0.7484375000000227,8,56,1.0020920502092354,5,1.0
A,4,2.2484375000000227,9,57,3.010460251046055,1,1.0
A#,4,1.4984375000000227,10,58,2.0062761506276456,2,1.0
G#,4,0.7484375000000227,8,56,1.0020920502092354,5,1.0
A,4,2.2484375000000227,9,57,3.010460251046055,1,1.0
A#,4,0.18593750000002274,10,58,0.24895397489542795,11,1.0
D,5,0.18593750000002274,2,62,0.24895397489542795,11,1.0
F,5,0.18593750000002274,5,65,0.24895397489542795,11,1.0
A#,5,0.18593750000002274,10,70,0.24895397489542795,11,1.0
D,6,0.37343750000002274,2,74,0.5000000000000304,8,1.0
G#,4,0.37343750000002274,8,56,0.5000000000000304,8,1.0
A,4,1.4984375000000227,9,57,2.0062761506276456,2,1.0
F,6,2.6234375000000227,5,77,3.5125523012552606,0,1.0
D,6,0.37343750000002274,2,74,0.5000000000000304,8,1.0
A#,5,0.37343750000002274,10,70,0.5000000000000304,8,1.0
G#,5,0.37343750000002274,8,68,0.5000000000000304,8,1.0
F,5,0.37343750000002274,5,65,0.5000000000000304,8,1.0
D,5,0.37343750000002274,2,62,0.5000000000000304,8,1.0
A#,4,0.37343750000002274,10,58,0.5000000000000304,8,1.0
G#,4,0.37343750000002274,8,56,0.5000000000000304,8,1.0
F,4,0.37343750000002274,5,53,0.5000000000000304,8,1.0
D,4,0.37343750000002274,2,50,0.5000000000000304,8,1.0
A#,3,0.37343750000002274,10,46,0.5000000000000304,8,1.0
D,4,0.37343750000002274,2,50,0.5000000000000304,8,1.0
